N1,N2,T_split,mig,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
75000.0,150000.0,294,0,0.0004406222466433185,0.006783505071035547,0.03965333333333333,0.047946666666666665,0.006754662077909196,0.006800397476878447,-0.10980830360103269,-0.21644861574831104
75000.0,150000.0,212,0,0.0008254705735263324,0.0068064230721852645,0.03901333333333333,0.04695333333333333,0.006774648610903368,0.006815742061969856,-0.04825112892759088,-0.14893348825671562
75000.0,150000.0,218,0,0.0004299143053402288,0.006620303440913146,0.038746666666666665,0.046033333333333336,0.006617875205746004,0.0066113519157822665,-0.10132317479676028,-0.18015577804937022
75000.0,150000.0,374,0,0.0009154630637900896,0.007097736716761081,0.04099333333333333,0.049126666666666666,0.007089719187989502,0.007079787154242804,-0.06131150699843972,-0.1701825502512003
75000.0,150000.0,204,0,0.0007230717212735049,0.006587330520653675,0.03826,0.046106666666666664,0.006594865080552742,0.006560757277415474,-0.07207520678074998,-0.20705521025125231
75000.0,150000.0,329,0,0.0005982715225483215,0.007060181900303816,0.04014,0.048233333333333336,0.007038320115716515,0.007065158163917608,-0.016703462060483346,-0.12217719614364332
75000.0,150000.0,219,0,0.0011845372688026323,0.006945346349675618,0.03928,0.047126666666666664,0.006925837697640851,0.006931985850061773,0.0014543504662595447,-0.10971929219630636
75000.0,150000.0,326,0,0.0008663532322668033,0.007194888108729539,0.04108666666666667,0.04924,0.007166373385206307,0.007198491156288582,-0.033893822805904326,-0.12799841233187986
75000.0,150000.0,275,0,0.0009503872432330418,0.006939289952369192,0.03968,0.04720666666666667,0.0069192533293431805,0.006932971572262668,-0.034722402601036144,-0.11435349870607914
75000.0,150000.0,353,0,0.0009007822591338144,0.007087938942268191,0.03983333333333333,0.04796,0.00709440720235426,0.007055954907727002,0.034638255184090555,-0.1091318597431495
75000.0,150000.0,337,0,0.0010661554433786247,0.006825174304015769,0.04001333333333333,0.04832,0.00680310140156625,0.0068181714188296095,-0.11580322437920768,-0.23122106379975327
75000.0,150000.0,379,0,0.0009834860718205274,0.007030826763570659,0.040613333333333335,0.04918,0.007001305800788144,0.007032716020969142,-0.07171294929376942,-0.19277413866032825
75000.0,150000.0,314,0,0.0010046602153054307,0.0069877123881087145,0.04053333333333333,0.04834,0.006969399471295376,0.006977972382048268,-0.08003269088196366,-0.16533089081432675
75000.0,150000.0,262,0,0.0008785725249704779,0.006781792005420063,0.03965333333333333,0.0467,0.0067870552147239905,0.006752716532412674,-0.09460103875072184,-0.16033842747021645
75000.0,150000.0,247,0,0.00040119886287670603,0.006939444239139351,0.0401,0.04666666666666667,0.006921352685919566,0.0069464038699228,-0.06774768624501348,-0.0740315581893039
75000.0,150000.0,344,0,0.0006541503731152254,0.007243899154143023,0.04086,0.049593333333333336,0.00723658037807378,0.0072322759237948625,0.016105554251396866,-0.13531026150780429
75000.0,150000.0,375,0,0.0010798383165105951,0.006939051593167413,0.04064,0.04892,0.006935915507007904,0.006912247794399671,-0.1037720927421974,-0.22731864197725912
